ICN,Incident_Date,Date_Stamp,Subject,Country,ISO-3166-2,City,Geocode,Geocode_Anchor,Incident_Group_Type,Summary,Related_Term,Incident_Victims_Dead,Incident_Victims_Hostaged,Incident_Victims_Wounded,Incident_Included_Victims,Weapon,Event_Type,Geocode_Has_Value,Province_State,Assassination,IED,Incident_Day,Incident_Month,Month_Number,Incident_Year
201008243,10-May-10,2010-05-10,"1 polling station damaged in triple IED attack by suspected political actors in Marawi, Lanao del Sur, Philippines",Philippines,PH,Marawi,"7.998611,124.292778","Marawi, Lanao del Sur, Philippines,",Secular/Political/Anarchist,"On 10 May 2010, at 7:45 AM, in Marawi, Lanao del Sur, Philippines, assailants detonated three improvised explosive devices (IED) near a university gymnasium being used as a polling station, damaging the polling station but causing no injuries.  No group claimed responsibility, but authorities believed that political actors were responsible.","actor, gymnasium, Lanao, Marawi, political actor, station, university",0,0,0,Yes,"Explosive, IED",Bombing,Yes,Lanao del Sur,No,Yes,26,Jul,5,2010
201005779,20-Jan-10,2010-01-20,"1 vehicle damaged in IED attack by suspected NPA-CPP in Dimasalang, Masbate, Philippines",Philippines,PH,Dimasalang,"12.191111,123.859169","Dimasalang, Masbate, Philippines,",Secular/Political/Anarchist,"On 20 January 2010, at about 9:00 PM, in Gaid village in Dimasalang, Masbate, Philippines, assailants detonated a landmine improvised explosive device (IED) near a police vehicle, damaging the vehicle but causing no injuries.  No group claimed responsibility, although it was widely believed the New People's Army/Communist Party of the Philippines (NPA-CPP) was responsible.","Army, landmine, Masbate, New People, Philippines, police vehicle, vehicle, village",0,0,0,Yes,"IED, Landmine",Bombing,Yes,Masbate,No,Yes,7,Jul,1,2010
201008670,10-May-10,2010-05-10,"2 civilians, 2 children kidnapped by suspected MILF in Lebak, Sultan Kudarat, Philippines",Philippines,PH,Lebak,"6.531111,124.055557","Salaman, Sultan Kudarat, Philippines,",Secular/Political/Anarchist,"On 10 May 2010, in Belmonte, Lebak, Sultan Kudarat, Philippines, armed assailants kidnapped a civilian couple and their two children.  On 15 May 2010, at about 4:00 PM, the assailants released the victims.  No group claimed responsibility, but authorities believed that Moro Islamic Liberation Front (MILF) was responsible.","couple, Islamic Liberation Front, Lebak, MILF, Moro, Sultan Kudarat",0,4,0,Yes,Firearm,Kidnapping,Yes,Sultan Kudarat,No,No,18,May,5,2010
201007124,24-Mar-10,2010-03-24,"7 government officials, 3 civilians, 1 clergy member held hostage by suspected NPA-CPP in Magpet, Cotabato, Philippines",Philippines,PH,Magpet,"7.111944,125.113335","Magpet, Cotabato, Philippines,",Secular/Political/Anarchist,"On 24 March 2010, at about 3:00 PM, in Basak, Magpet, Cotabato, Philippines, at least 12 assailants barricaded two government vehicles and held seven government officials, three civilians, and one clergy member hostage.  Three hours later, the assailants released the hostages.  The assailants also set fire to and damaged the two government vehicles.  No group claimed responsibility, but authorities suspected New People's Army/Communist Party of Philippines (NPA-CPP) was responsible.","clergy, clergy member, Cotabato, government, government official, government vehicle, hostage, hours, Magpet, New People, Philippines",0,11,0,Yes,"Firearm, Firebomb/Incendiary","Arson/Firebombing, Barricade/Hostage",Yes,Cotabato,No,No,12,Jan,3,2010
201000523,8-Jan-10,2010-01-08,"4 vehicles damaged in arson by suspected NPA-CPP in Lanuza, Surigao del Sur, Philippines",Philippines,PH,Lanuza,"9.234167,126.064446","Lanuza, Surigao del Sur, Philippines,",Secular/Political/Anarchist,"On 8 January 2010, in the afternoon, in Pakwan village in Lanuza, Surigao del Sur, Philippines, assailants set fire to four logging vehicles owned by the Surigao Development Corporation (SUDECOR), damaging all four vehicles but causing no injuries.  No group claimed responsibility, although it was widely believed the New People's Army/Communist Party of the Philippines (NPA-CPP) was responsible.","afternoon, Army, Lanuza, New People, Philippines, Sudecor, Surigao",0,0,0,No,Firebomb/Incendiary,Arson/Firebombing,Yes,Surigao del Sur,No,No,19,Sep,1,2010
201006169,4-Feb-10,2010-02-04,"Unknown target in multiple IED attack near Sumisip, Basilan, Philippines",Philippines,PH,Sumisip,"6.419722,121.971390","Sumisip, Basilan, Philippines,",Unknown,"On 4 February 2010, at about 4:00 AM, near Cabcaban village in Sumisip, Basilan, Philippines, assailants detonated two improvised explosive devices (IED), causing no injuries or damage.  No group claimed responsibility.","Basilan, damage, February, Philippines, Sumisip, village",0,0,0,Yes,"Explosive, IED",Bombing,Yes,Basilan,No,Yes,14,Sep,2,2010
201006532,7-Feb-10,2010-02-07,"2 police officers wounded in IED attack by suspected NPA-CPP in Uson, Masbate, Philippines",Philippines,PH,Uson,"12.533333,123.250000","Uson River, Masbate, Philippines,",Secular/Political/Anarchist,"On 7 February 2010, at about 1:45 PM, in Uson, Masbate, Philippines, assailants threw an improvised explosive device (IED) inside a police vehicle, wounding two police officers and damaging the vehicle.  No group claimed responsibility, although it was believed the New People's Army/Communist Party of Philippines (NPA-CPP) was responsible.","Army, Masbate, New People, Philippines, police vehicle, Uson, vehicle",0,0,2,Yes,"Explosive, IED",Bombing,Yes,Masbate,No,Yes,15,Jul,2,2010
201014169,11-Sep-10,2010-09-11,"1 police officer injured in armed attack by suspected NPA-CPP in Trento, Agusan del Sur, Philippines",Philippines,PH,Trento,"8.045833,126.063614","Trento, Agusan del Sur, Philippines,",Secular/Political/Anarchist,"On 11 September 2010, at about 9:11 PM, in the village of Langkilaan, in Trento, Agusan del Sur, Philippines, about 50 armed assailants fired upon a police encampment, injuring one police officer and damaging the encampment.  No group claimed responsibility, but authorities believed that New People's Army/Communist Party of Philippines (NPA-CPP) was responsible.","Agusan, Army, authorities, New People, Philippines, village",0,0,1,Yes,Firearm,Armed Attack,Yes,Agusan del Sur,No,No,29,Jul,9,2010
201008330,3-May-10,2010-05-03,"Police officers targeted in armed attack by suspected NPA-CPP in San Andres, Catanduanes, Philippines",Philippines,PH,San Andres,"14.000000,121.150002","San Andres, Catanduanes, Philippines,",Secular/Political/Anarchist,"On 3 May 2010, at about 10:00 AM, in Catagbacan, San Andres, Catanduanes, Philippines, armed assailants fired upon police officers escorting electoral equipment, causing no damage or injuries.  No group claimed responsibility, but authorities believed that New People's Army/Communist Party of Philippines (NPA-CPP) was responsible.","Army, authorities, Catanduanes, Communist Party, equipment, New People, Philippines, San Andres",0,0,0,Yes,Firearm,Armed Attack,Yes,Catanduanes,No,No,28,Feb,5,2010
201008122,26-Apr-10,2010-04-26,"1 paramilitary member killed in armed attack by suspected NPA-CPP in Pantukan, Compostela Valley, Philippines",Philippines,PH,Pantukan,"7.540000,126.000000","Compostela Valley, Philippines,",Secular/Political/Anarchist,"On 26 April 2010, at about 3:00 PM, in Tagugpo, Pantukan, Compostela Valley, Philippines, three armed assailants fired upon and killed an off-duty Civilian Armed Force Geographical Unit (CAFGU) militia member.  No group claimed responsibility, but authorities believed that the New People's Army/Communist Party of Philippines (NPA-CPP) was responsible.","CAFGU, Compostela Valley, duty, Geographical Unit, militia, militia members, New People, Pantukan, Philippines",1,0,0,Yes,Firearm,Armed Attack,Yes,Compostela Valley,No,No,10,Jun,4,2010
200911983,20-Dec-09,2009-12-20,"1 civilian wounded in grenade attack in Jimenez, Misamis Occidental, Philippines",Philippines,PH,Jimenez,"8.336500,123.838303","Jimenez, Misamis Occidental, Philippines,",Unknown,"On 20 December 2009, at about 7:00 PM, in Jimenez, Misamis Occidental, Philippines, assailants threw a grenade at the residence of a journalist, wounding one of the journalist's relatives and damaging the residence.  No group claimed responsibility.","journalist, Misamis, Philippines, residence",0,0,1,Yes,Grenade,Armed Attack,Yes,Misamis Occidental,No,No,20,Sep,12,2010
201011299,8-Jul-10,2010-07-08,"1 child killed, 3 civilians, 3 children injured in mortar attack by suspected MILF in Pikit, Cotabato, Philippines",Philippines,PH,Pikit,"7.054444,124.671944","Pikit, Cotabato, Philippines,",Secular/Political/Anarchist,"On 8 July 2010, at about 12:30 PM, in Macasadeng, Pikit, Cotabato, Philippines, assailants fired a mortar at a military installation but missed and hit a camp for displaced persons, killing one child and injuring three other children and three civilians.  No group claimed responsibility, but authorities believed that a political actor with ties to the Moro Islamic Liberation Front (MILF) was responsible.","actor, Cotabato, installation, military installation, Pikit, political actor",1,0,6,Yes,Mortar/Artillery,Armed Attack,Yes,Cotabato,No,No,23,Jun,7,2010
201006159,29-Jan-10,2010-01-29,"60 residents held hostage in Baliangao, Misamis Occidental, Philippines",Philippines,PH,Baliangao,"8.616000,123.615501","Municipality of Baliangao, Misamis Occidental, Philippines,",Unknown,"On 29 January 2010, in Baliangao, Misamis Occidental, Philippines, armed assailants held at least 60 civilians hostage and threatened to kill them if they refused to sign papers supporting the candidacy of a local politician in the upcoming elections.  The assailants also threatened to kill the civilians if they failed to vote for the candidate in the election.  No group claimed responsibility.","civilians hostage, elections, local politician, Misamis, papers, politician, upcoming elections",0,60,0,Yes,Firearm,"Barricade/Hostage, Threat",Yes,Misamis Occidental,No,No,5,Jul,1,2010
201008464,3-May-10,2010-05-03,"1 paramilitary member, 1 civilian, 1 child killed in armed attack by suspected NPA-CPP in Hinatuan, Surigao del Sur, Philippines",Philippines,PH,Hinatuan,"8.372222,126.334168","Hinatuan, Surigao del Sur, Philippines,",Secular/Political/Anarchist,"On 3 May 2010, in Bingcongan, Bigaan, Hinatuan, Surigao del Sur, Philippines, seven armed assailants fired upon a paramilitary member and his family, killing the paramilitary member, his wife, and their daughter and damaging the motorcycle they were riding.  No group claimed responsibility, but authorities believed the New People's Army/Communist Party of Philippines (NPA-CPP) was responsible.","daughter, member, paramilitary members, Philippines, Surigao, wife",3,0,0,Yes,Firearm,Armed Attack,Yes,Surigao del Sur,No,No,2,Jun,5,2010
201011934,28-Jul-10,2010-07-28,"1 vehicle destroyed in arson by suspected NPA-CPP in San Andres, Catanduanes, Philippines",Philippines,PH,San Andres,"14.000000,121.150002","San Andres, Catanduanes, Philippines,",Secular/Political/Anarchist,"On 28 July 2010, at about 3:30 PM, in Barihay, San Andres, Catanduanes, Philippines, five assailants set fire to and destroyed a backhoe.  No injuries were reported.  No group claimed responsibility, but authorities believed that New People's Army/Communist Party of Philippines (NPA-CPP) was responsible.","Army, backhoe, Catanduanes, New People, Philippines, San Andres",0,0,0,No,Firebomb/Incendiary,Arson/Firebombing,Yes,Catanduanes,No,No,6,Jul,7,2010
